,arthas,,,canal,,,druid,,,nacos,,,rax,,,san,,,EasyReact,,,Emmagee,,,bk-cmdb,,,ncnn,,,QMUI_Android,,,QMUI_iOS,,,weui,,,xLua,,,pegasus,,
,best_f1,best_f2,MAP,best_f1,best_f2,MAP,best_f1,best_f2,MAP,best_f1,best_f2,MAP,best_f1,best_f2,MAP,best_f1,best_f2,MAP,best_f1,best_f2,MAP,best_f1,best_f2,MAP,best_f1,best_f2,MAP,best_f1,best_f2,MAP,best_f1,best_f2,MAP,best_f1,best_f2,MAP,best_f1,best_f2,MAP,best_f1,best_f2,MAP,best_f1,best_f2,MAP
lsi_origin,"(0.1864, 0.1358, 0.1571)","(0.0757, 0.4198, 0.2198924716302242)","0.127","(0.1552, 0.1065, 0.1263)","(0.1027, 0.1361, 0.1277881696836716)","0.053","(0.1118, 0.0394, 0.0582)","(0.0204, 0.2153, 0.07396631862579993)","0.018","(0.1296, 0.2258, 0.1647)","(0.1296, 0.2258, 0.19661166353130877)","0.073","(0.0698, 0.1788, 0.1004)","(0.0524, 0.2715, 0.14785491581791727)","0.048","(0.2, 0.35, 0.2545)","(0.1197, 0.7, 0.35540380047505943)","0.203","(0.0493, 0.6452, 0.0915)","(0.0493, 0.6452, 0.1887960588793922)","0.043","(0.1667, 0.1875, 0.1765)","(0.0625, 0.8125, 0.23897058823529413)","0.11","(0.0201, 0.0792, 0.032)","(0.0166, 0.1413, 0.05646557534906115)","0.007","(0.3478, 0.25, 0.2909)","(0.1887, 0.3125, 0.2762519910053406)","0.183","(0.134, 0.2063, 0.1625)","(0.1024, 0.2698, 0.20332293199882248)","0.082","(0.3636, 0.5, 0.4211)","(0.2619, 0.6875, 0.5188641865022189)","0.284","(0.1944, 0.1522, 0.1707)","(0.1099, 0.2174, 0.18182846270928463)","0.084","(0.3226, 0.5, 0.3922)","(0.2609, 0.6, 0.476210756875152)","0.224","(0.2174, 0.3448, 0.2667)","(0.1593, 0.6207, 0.39302611495349393)","0.19",0.19102,0.24368360041813605,0.11526666666666666
lsi_trans,"(0.1484, 0.2346, 0.1818)","(0.0902, 0.4444, 0.2489125683060109)","0.14","(0.178, 0.1243, 0.1463)","(0.0661, 0.2189, 0.14969263397475688)","0.067","(0.0524, 0.0509, 0.0516)","(0.0223, 0.1551, 0.07078857961522717)","0.021","(0.0984, 0.1935, 0.1304)","(0.0442, 0.7742, 0.17991398527865407)","0.061","(0.1648, 0.0993, 0.124)","(0.0577, 0.3113, 0.16567063272458957)","0.063","(0.1765, 0.6, 0.2727)","(0.1596, 0.75, 0.43107173725151254)","0.276","(0.055, 0.5484, 0.1)","(0.055, 0.5484, 0.19626496616345654)","0.044","(0.25, 0.25, 0.25)","(0.1204, 0.8125, 0.37796538134610924)","0.158","(0.0199, 0.06, 0.0299)","(0.0139, 0.1413, 0.0498748095479939)","0.009","(0.3333, 0.25, 0.2857)","(0.1923, 0.3125, 0.2777745678099288)","0.2","(0.25, 0.2222, 0.2353)","(0.1765, 0.2857, 0.2542404456993042)","0.133","(0.4545, 0.625, 0.5263)","(0.3421, 0.8125, 0.6372512494841579)","0.428","(0.1266, 0.2174, 0.16)","(0.0571, 0.4783, 0.1932285977076553)","0.08","(0.2381, 0.25, 0.2439)","(0.1579, 0.45, 0.32847170857988167)","0.189","(0.225, 0.3103, 0.2609)","(0.1524, 0.5517, 0.36200413329888914)","0.223",0.19992000000000004,0.26154173311920853,0.13946666666666668
