('1789', '7bf323cd5788ac316b02662caee7b590307fd604', 0.9692386183063608)
('2167', '5170a3b9447c629193d01085442beb4e7e3755ce', 0.9671316641088369)
('1727', '6c8169b1fb0cfc0d1701ebdf2f8d5ec68076b996', 0.9535224676707157)
('2319', 'd4b2318663377208afc051b26e05c442a883b7d6', 0.9504273539769742)
('2593', '6c1dee00048e7a391dfaab9c3d36df4a62c4239f', 0.9470905417411313)
('2167', '98fd85140cdc9ba10879a5d797c646abe842606e', 0.9374008663604974)
('2271', '1c331c217d48c1186b0cb2d9ccb9b06229c0a6df', 0.9260750654654817)
('1994', '7a99e4a633312c9f10c33d8d24b17979f6bac5b0', 0.9047492806980587)
('2295', '00eefb99b428759d73095b252fc60c191ace432a', 0.868177683898042)
('1945', '20acfee9edff6a98e696f75f48a28d912b0a992a', 0.8637512208432158)
('815', 'c30536c061d4629e743871cf940c15730bcd224f', 0.8626970825492379)
('1931', '98496a2e5d026243580b3d651d4a71dac95f4650', 0.8582243636151854)
('2041', 'cf228c5b34ba650d2c7db39cbb885c569360752f', 0.8571196537595177)
('535', 'bf9a20bf9aac358f5d6bf824e723713f1475b6df', 0.8416975047569657)
('535', '4770fce08c8e053b6ff57564c1facfc3d46aff63', 0.8416975047569657)
('2545', '85da7cb9d5f921de24c642b6ff55ad3f886fefc7', 0.811248536288513)
('1985', '3c33e36403f4d00a1e524186ea18d734715d30c4', 0.8002847308432818)
('771', '31246e2cd3356b224e5a5404ec0476f97241235b', 0.7705822508741252)
('1257', '7d8763bcb9444aaf5500405c629b0698b5ca3b18', 0.7702390062244252)
('2037', 'cf228c5b34ba650d2c7db39cbb885c569360752f', 0.7664916431755247)
('1707', 'ae1d3701593cafdec238c35b45612eea8bd51504', 0.7655197371591521)
('984', '06d0d4725ee1a79d7a826758073d06bd8db57498', 0.7625438426999589)
('1919', '75526cb351ec9b7a473a912c2bdf522b2bd824b3', 0.7587309991614872)
('2264', '91242006f5601b9bb260371f3c69c1246625b008', 0.751872087882707)
('1507', 'b0c791e00760488d76b0634c84dc3b5a239ef4ec', 0.749516128852721)
('1799', 'cb7bf9a76b4bc7a07849c3cb3fe99a993207853f', 0.7354874058719097)
('1905', '4b7093dc6a43d107c6032a5f4ae958802d277eda', 0.7339996951389943)
('2118', '077ce62ab069dc7eb1ee49fa28c7ce1dc669d90e', 0.7310479353156295)
('1759', 'a31afb10c402a996e2eee28ef4408d66932dd962', 0.7216123770563359)
('414', '0f14cb965b19312ffbac47fd0a83f2efd4f0c36f', 0.7215167826377835)
('2183', 'a117b8b995e091b624b61b49718b9ac8c2569ade', 0.715063893593912)
('1645', '7322da961ba933bc35e14f2c959f728572988e0f', 0.7064931383546494)
('1356', '165eefe9a9528b5e8b9919298963687dc8ec1be8', 0.7064482879744507)
('1645', '6c147a5667e2303d42c97221f7818d2ea2d2dfc1', 0.7059790552774835)
('1932', '2b164c377bf8b0fc245eb244a3ff96b0ea326304', 0.7041145488174764)
('2082', '729e203df97e1b228d75ce300d03ee82281d4569', 0.7001671171249895)
('1725', 'f10921ec8f943ec1fd7f5dda634f7b4c2a6a577e', 0.7001167727416879)
('872', '3934f9bec77e39a1746d9edd347055efc5d74b1f', 0.6903052549987685)
('2060', '9256b904db2d0ceb6053323f3868cd08ef4cd1f2', 0.6878412963844901)
('1651', '7322da961ba933bc35e14f2c959f728572988e0f', 0.6858706105126282)
('1598', '427c16d9556cf233164f9afd67d5f437d59e7921', 0.6716926603652695)
('2135', '80a1bd929e4a25d6db3a1371f08eaf1e5c1dab12', 0.6710503726506087)
('1493', 'f41271224151de0e033a604f25e147772da02092', 0.667876946919729)
('975', '9a925d49fcc0a726e37df8bbca248aca86a83a9c', 0.6608969345084444)
('2310', '0604a3c71b790d804eda9956bae0851ed149620a', 0.6599622719930265)
('1502', '12d0f4f784bfecf608b3cc9bfc68aa06684c9f8f', 0.6559825571689799)
('1709', '2733d93e92d11e2ac70ffcdf5107a6fb1cd50310', 0.6473507642438319)
('2119', 'eb7471eb47b8d93ee9bccac65b9e3bb6a53deda6', 0.6396835777773681)
('1598', 'b4479d515cc892c019b468b633fb42d5d9c2b693', 0.634259026623237)
('1420', '2a64573d5d326313e2cf77dc3e0c18d745cd115f', 0.631393061676478)
('1651', 'c607356412fd76f06e318878108d0e9f993d51f2', 0.6306708016288324)
('2876', '582ac117b8391fc8a687bbe706a207fb2f2a1ea7', 0.6304709913961583)
('1695', '595743a362d22e3b04c10950211802c114db47a5', 0.6230389047874705)
('1845', '2d8ded4f0c4b134354b82b0831d4309b55a1c97f', 0.6195988645417446)
('2829', 'fdea0ce19381d096d9f6fee152813b789eb47bb6', 0.6154202150874478)
('1598', 'f26621dcddbbbdd64e70a7b0e8aebf8f80a35efb', 0.5984244310454054)
('2264', 'ce30557f8a1f427084a70d4b6f47794c3405d7a5', 0.5912339128415081)
('2411', '23e68d13cbf2a6cebd9b27a9d991b40d32f7775d', 0.5861524704466639)
('2280', 'ba13f107c934b223412ee339a8cc01579577c378', 0.5796180125933332)
('2028', '4587054bffd4094cf91a6b668dc744be211c0aef', 0.578383081059904)
('1326', '11ff35f4aea5e95b670694411574d2438c5e8d54', 0.5757964432324864)
('2089', 'ee5ec033bae774798f73dd1db4e68566799977f4', 0.5742442396651969)
('2876', '6572e9a20ce754f1c50218ed7f198640581c5f38', 0.5726925556529614)
('2037', 'abad78e4a3b8ecf939fa40fdbd437ebc538be25c', 0.5715890390754079)
('2285', 'efdeb8ed4f97208fc1a23cfc5088844adf0b7852', 0.5687503321839322)
('2378', 'b66ca83cae937fdd78a4e1cc84b6e90d61cdb842', 0.5609944762593434)
('2876', 'c05255beaafee041e88e8acc5c26734b6b9a0bd2', 0.5583548087984371)
('1645', 'c607356412fd76f06e318878108d0e9f993d51f2', 0.553252145532306)
('1314', '64e0794dd3592e797328696ece26f2753dce0a45', 0.5456457793543779)
('2065', '29adf584fb53110f42cfc8bc32d200dc7d3e3f49', 0.5395049714302445)
('98', '22dda86b3dd24305fd3d2c5d9555cfe4f620694a', 0.5364368866426013)
('471', '009168b309ad364c90eb929413e414ef2dfeb01d', 0.5326557669404973)
('1780', '66f3ffcc67ea0cd1fbef680fb6dabdf0f5e8fdc9', 0.5294488047833541)
('2330', 'b11d483be89dd5a7688f08cd8af12f72908899ee', 0.528744667106852)
('1950', '61794c4c19ba489c5885f028eef48832a12ef29e', 0.5272657044988909)
('2327', '84465a0678fa29360dea313a93158729624846b9', 0.5237106073022805)
('2487', 'b6cb1680190407c1b8d6bd7344fbe14985b38f03', 0.5233793610395112)
('2033', 'cf228c5b34ba650d2c7db39cbb885c569360752f', 0.5151788105203594)
('1285', '4e28685e231cfd9d479306fa8a31a2252581cf2c', 0.5147947754788599)
('2422', 'd6812d290e5d4431e1a065212f237ab837b3a765', 0.5144722509532437)
('1799', 'd982beed4b4da5125785fb4d2095a05c162cec91', 0.5130983278081418)
('2313', '0f10b84a83d0f35249c1b3efc5492785f634f52e', 0.5052182569304192)
('1777', '1cf5ba50dd83eef7a63bf7c530821ad31f7bfd0c', 0.5050684374872821)
('2876', '2830b8d50ae07e9b2d201466b921636ca56cf7fd', 0.5037733517785068)
('129', '88908b5f25a20efb2d548d6501c3f486b1e3f74a', 0.5031397094117832)
('1598', '2b164c377bf8b0fc245eb244a3ff96b0ea326304', 0.4997027861420617)
('1598', 'eb35a358c0b9cd3f45718335f0602335dae0d7df', 0.4996993509318798)
('1925', '9b3981bfd11506573ad7d58d3b76d21f6aa38969', 0.49379389118478484)
('1785', '582ac117b8391fc8a687bbe706a207fb2f2a1ea7', 0.492372877142913)
('1715', 'aaa895afac87e2c5679df0cfb8534db80c9af900', 0.4881017106430336)
('2288', 'fb8dba752051a0280f4356eb90eea3f1c8e8ed5b', 0.48431038277529154)
('1261', '72852915a32a567c2adf3b991e5ef1d4d2eb0c5f', 0.48209730496675873)
('2260', '51ba2f29c29019256579bf052f843bf409190f89', 0.48105688285463194)
('1377', '3902b8c30a7af4e20c5d6ebd65e3f1798c4f5cae', 0.4798376286458342)
('1841', '814cb1f024130c048331cec876cfc8d7ddaab99e', 0.47520587620979227)
('1970', 'ff9364cf1211cf012a3e331a0d864aba822f0535', 0.47516707534781105)
('769', 'b3572b7601e16efa34d10bcfcadfe3b887c3dc05', 0.47506398326030425)
('2211', '2b1339c633815ec8cbdbaac88244e56fab925d78', 0.47374714256061623)
('1645', '594bb0020fa09d6b8ea236cb9bbbc2b45ac40c9c', 0.4631415616111189)
('769', '51ba2f29c29019256579bf052f843bf409190f89', 0.4594090555064066)
('1715', '87e3f8ae253381eb9fc707e65b58f016823cf46b', 0.45453824678602145)
('2210', '67b5e9cdc6eb8d7d00a2a70d01140c11c7428e46', 0.45432995890515054)
('1372', '831122921b7f3aa81c49305d15504ad9a299be0d', 0.45007253431988803)
('1327', '9f07744b03c875d3b6cd29db63012f520c9ce58b', 0.4498710131585685)
('1813', '573c8f4d6d8b9ef9cadf6177b2e4f1c39e31658b', 0.44747821007573385)
('1259', 'f8987afaec6e09d6e0e1474c58fdf7c11378096f', 0.44407152931801214)
('949', 'b3572b7601e16efa34d10bcfcadfe3b887c3dc05', 0.4430098892106183)
('1799', 'ca13e8ff5a78c83f953fa8fb320c56be223219e1', 0.44285794574893167)
('1377', 'd3feb9374069e6d930a38e5acf07018ff8ac7010', 0.44062019437260663)
('2319', 'acfa688a658bbe58c05bb97b59c404fe941f9839', 0.43918754155201095)
('1591', '66e773f5a25af1fdfffe7f5ff0edeb0cf4b3dc75', 0.43699564480718783)
('1705', 'ed57e419c484ef01726ebec93cebde538e45103f', 0.4337312539474482)
('2330', 'c367131e03e90656ccc7d661defb7a3b31e509ee', 0.43216058352045505)
('1645', 'ac3626617a7077e960a8862c3aff1b0f0dc1810e', 0.43008140699477837)
('1481', '51a9a616dc346aee6f6932f4eef1feeb14ad006e', 0.4262715510923259)
('1758', '1cf5ba50dd83eef7a63bf7c530821ad31f7bfd0c', 0.4159842393353321)
('2611', '6c3154e33d5cf50a2504149e63b7051e6d30134b', 0.4133987309281909)
('1377', '3a3f00e638540fb3ce923244dc2d514d7f862973', 0.41124481329133317)
('1922', 'b4479d515cc892c019b468b633fb42d5d9c2b693', 0.41024562678984916)
('1433', '9d5c25e12ec36a8ae3fa4f2cccfd60fb337a7875', 0.4095960826942028)
('1689', 'ef4a419c7fa08eaa76446f60e078e7b709b6081d', 0.4094662685623229)
('1675', 'd847599e530d7d170d86f6ad60ffbd9ffc3b894a', 0.40885843176890624)
('1304', '404ad9a6abaf4d49ef5320284e33172a5729ad2a', 0.40523846110414685)
