('re-dd', 0),0.1529,0.05500000000000001
('re-dd', 10),0.16196000000000002,0.0586
('re-dd', 20),0.16999999999999998,0.0622
('re-dd', 30),0.14156,0.046400000000000004
('re-dd', 40),0.13872,0.0422
('re-dd', 50),0.10946,0.0312
('re-dd', 60),0.11246,0.0316
('re-dd', 70),0.0975,0.0262
('re-dd', 80),0.08703999999999999,0.021
('re-dd', 90),0.0753,0.0186
('re-dd', 100),0.0842,0.02
