('1037', '72ceb58fa3e0e484ca27cdfc7fd5f20cd0277561', 1.0)
('807', '764e1b6dc012ac6ce10b17e18ce9fcf95c400d9c', 1.0)
('115', '72ceb58fa3e0e484ca27cdfc7fd5f20cd0277561', 1.0)
('176', '82f8a9fc980dd428eb45c8f66789564632723897', 0.99967500086149608)
('227', 'b2a5f482ee6269242a6ba13cd99283149f689c98', 0.99952263510370298)
('122', '8cfb70e0809ba12fa5bc9f0131e4412064d8b1ac', 0.99925244345212971)
('122', '72b907a75f78b3adae78dba42f16b5c1677cdab9', 0.99901697217744967)
('8', 'fa8ffb8e66176e52464cd04156cd565a5e37f2d1', 0.9986701272490115)
('112', '5a34195201e695cb03be0de6b4333132a3fcd1ab', 0.99815447748088004)
('112', 'c60b04424b0a357c69ced2e68a847e16ca87a002', 0.99815406829306763)
('1081', 'b2a5f482ee6269242a6ba13cd99283149f689c98', 0.99500621139447643)
('112', '377a72e1c0373f5377f48e68307baee0c5bde37a', 0.9949637628222856)
('890', '7de40091a34aaef868fa1244dc29a46602f625e9', 0.99493665740321124)
('890', '88bf2ae64dd588251bc6200fd10a45828623142a', 0.9949365985267854)
('890', '5394613ba667f9747673cb8921fc50acedc9d8b5', 0.99493645559494148)
('8', 'b4c6490c94b9d4c6f1de6d02cf9055403b61c570', 0.9945572542433252)
('112', '10930b9e3d7a006f4c1c0eba42dfa6bfddc0a468', 0.99435919666562766)
('139', 'b2a5f482ee6269242a6ba13cd99283149f689c98', 0.99247211156158399)
('771', 'b2a5f482ee6269242a6ba13cd99283149f689c98', 0.99213280880119781)
('112', 'ca350a79bd800889226f129bb7765fbedde4cc5f', 0.99100552689388566)
('187', 'fca7da6bba41afa0b0a25dbfaf5a960160f3b8b1', 0.99030972121562244)
('890', '3c913d1e2209a0ab73b9568f2fae29aa92e80b8b', 0.99011504964528796)
('727', 'fa8ffb8e66176e52464cd04156cd565a5e37f2d1', 0.98974140104096497)
('727', 'b4c6490c94b9d4c6f1de6d02cf9055403b61c570', 0.98566619675189182)
('136', 'fa8ffb8e66176e52464cd04156cd565a5e37f2d1', 0.98562615201922721)
('958', '09339333bb1d0e8a501205caa6ddd32757613d27', 0.98436864541889424)
('136', 'b4c6490c94b9d4c6f1de6d02cf9055403b61c570', 0.98156652417477686)
('507', 'c60b04424b0a357c69ced2e68a847e16ca87a002', 0.98036768606950297)
('507', '5a34195201e695cb03be0de6b4333132a3fcd1ab', 0.98036544918687896)
('1076', '741f6310b34db4e9a9b15d498e0d7e4b8afb4b5a', 0.98008185810074488)
('9', 'fa8ffb8e66176e52464cd04156cd565a5e37f2d1', 0.97864771324663591)
('626', '82f8a9fc980dd428eb45c8f66789564632723897', 0.97723223369871715)
('507', '377a72e1c0373f5377f48e68307baee0c5bde37a', 0.9772309643233994)
('507', '10930b9e3d7a006f4c1c0eba42dfa6bfddc0a468', 0.97664770862852501)
('9', 'b4c6490c94b9d4c6f1de6d02cf9055403b61c570', 0.97461475565999811)
('1019', '10bb800f85ac047071a942a3323fccebed3dac44', 0.9741903379785225)
('507', 'ca350a79bd800889226f129bb7765fbedde4cc5f', 0.97333289509031806)
('144', 'b2a5f482ee6269242a6ba13cd99283149f689c98', 0.96665537968513537)
('202', '03ff9512dddee8c46ebf661fefebdea88217b281', 0.96453612497306174)
('1019', '05718a9f20cd8620dcef2bd05c02c0297bb1105b', 0.96141527440325403)
('227', '91ac0e30aa5ff41937a05077ace692847fae3e46', 0.95977706032267118)
('1019', '346d091d003a8b604ae2a462bc88bcabc4a57317', 0.95892381678976935)
('13', '38f2f98da3eb53592c0731297cc19ef858353372', 0.95814547769587188)
('202', 'e5444ae658cf841577978c2ab7fc2d4fd0a3f69c', 0.95605860106410789)
('1047', '5aed505429694130a76115b7a4219b1a36f53346', 0.95587984181023167)
('1081', '91ac0e30aa5ff41937a05077ace692847fae3e46', 0.95543644501542502)
('126', '09339333bb1d0e8a501205caa6ddd32757613d27', 0.95326670475614028)
('122', 'd624358cb595891bd85d13d43f334978667502d3', 0.95318391598959107)
('139', '91ac0e30aa5ff41937a05077ace692847fae3e46', 0.95300441435365491)
('771', '91ac0e30aa5ff41937a05077ace692847fae3e46', 0.95268076051847173)
('695', 'dca1b2004321c824b33a3eaf27d0d926d35e72df', 0.95149102044066891)
('695', 'a480ef60ea5e0a93a62f83fc5712ddb2f185c6eb', 0.95069287695030325)
('890', '32910b59830d6b10fdd4a2218a5151af4a922838', 0.94692418791893462)
('122', '129051a56e950c84f1cf9673a5e1b6cc3c45538c', 0.94343223704744417)
('709', 'a480ef60ea5e0a93a62f83fc5712ddb2f185c6eb', 0.93473099147540983)
('709', 'dca1b2004321c824b33a3eaf27d0d926d35e72df', 0.93335611059842483)
('13', '37478f3409f5d3ffb5af1f7e02c6b2005806947f', 0.931175915219979)
('202', 'ea889cb0049fd2398ee98bf77d327c2536fc3239', 0.92862780612274443)
('144', '91ac0e30aa5ff41937a05077ace692847fae3e46', 0.92823382944905375)
('1047', '23f7b3b5d82c3571454877e32bc6f5bbd020b4c2', 0.92740597174321937)
('709', '38cc81b7dab29b51371096fb6763ca3a8432ffee', 0.92197000313478583)
('695', '38cc81b7dab29b51371096fb6763ca3a8432ffee', 0.92025449742138332)
('788', '741f6310b34db4e9a9b15d498e0d7e4b8afb4b5a', 0.91811388804251881)
('138', 'dca1b2004321c824b33a3eaf27d0d926d35e72df', 0.91622707318391572)
