('246', 'bef7cb7832393719e171427be9fa11f2c5ceae8d', 1.0)
('806', 'c2f906ae6af9f03a7c173701e634f98422be7e0a', 0.15387561594277419)
('592', 'f4563e07cfa9396658791af9e087f31c5ec0fe38', 0.15292156625834466)
('465', 'b6367c83304e409a23edc64967585f4f03c4d89b', 0.15246884834003394)
('388', 'a797c46f7685b0d6a6426f8e0b284400d7ca153b', 0.15237204930208662)
('658', '74ebaa6aac06585fc8865f2cf624fde04fd9231f', 0.152158070788191)
('664', 'f54046168723638d7887d0a79153782e1a0717a6', 0.15190206363964398)
('850', '4fa26613133fdbfff8dd6ef1a9b089e300c02358', 0.15189453371998196)
('757', '74ebaa6aac06585fc8865f2cf624fde04fd9231f', 0.15189012592653087)
('544', '3533fc7b1a9344b5e0ac59281bf0b14e6131cca1', 0.1518755248402354)
('632', '916f4576a3e9ca9a19fc049de001dd1d3f497cd8', 0.151443096196097)
('614', '5397a587bdc3553547e9bd1ec134731c807d20e2', 0.1507338390060413)
('665', 'f54046168723638d7887d0a79153782e1a0717a6', 0.15057052937977888)
('782', '4acfbcefbbb54282e2a7f97014057c35ed55a49c', 0.1503820284935952)
('838', '916f4576a3e9ca9a19fc049de001dd1d3f497cd8', 0.15033680173714037)
('658', 'bf8ca13d9ff2c4b277614c2a42bbe227d36dffa4', 0.14996961935450698)
('291', '9c2e95f66bf2a56327e0e4b382795a586766c173', 0.14977393841022263)
('639', 'c473885ad87c5ab16d5c0a12b291c41e31944b80', 0.14942128513565572)
('106', '6747f3a416d0a021513fdca8e0e59d30414b3d59', 0.14921797876684395)
('28', '072c177008dc74ddcfab55f7a6d441a5b7d5aa5a', 0.14902848951770625)
('57', '74ebaa6aac06585fc8865f2cf624fde04fd9231f', 0.14898789609100654)
('653', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.14871017557156496)
('653', '74ebaa6aac06585fc8865f2cf624fde04fd9231f', 0.14795342357350955)
('146', 'b6367c83304e409a23edc64967585f4f03c4d89b', 0.14783602997522807)
('835', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.14776622048311297)
('782', 'a86f52c54d079b97685148fc215993fdd6e1d956', 0.14749274545664565)
('188', 'c473885ad87c5ab16d5c0a12b291c41e31944b80', 0.14734495716767246)
('146', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.14722333140695523)
('590', '5397a587bdc3553547e9bd1ec134731c807d20e2', 0.14654098741278226)
('850', 'f21914fff7f7f7023c81ffc36e0612d1b6dbdd1e', 0.14600378834889807)
('582', '89572d0096ad852c6196f04521fcf14d0ba93a20', 0.14592496469535426)
('723', 'ab74db9a1c27fe29de9c05280d27979af605c29a', 0.14584109153207145)
('28', 'ad9996af3b593e0570e6815ffcee25d284e01aa8', 0.14553128341123445)
('757', '13758588b1f7b23ccb72fe7d241d5036c5ee2e13', 0.14513261298566207)
('850', '849e40a0fe9a9c4aed29a44275a988b4015c87da', 0.1449571867064421)
('665', '849e40a0fe9a9c4aed29a44275a988b4015c87da', 0.1449341247679796)
('158', 'f54046168723638d7887d0a79153782e1a0717a6', 0.14448818172242994)
('753', '4a46696c6a2657f1ee6b12a31c6e8682c971d074', 0.1441411117491246)
('209', 'f4563e07cfa9396658791af9e087f31c5ec0fe38', 0.14401527403960265)
('219', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.14363815450913142)
('315', '131968c2794cc103e7fac24ffd0a82cbddd54641', 0.14340652251484043)
('450', 'ad9996af3b593e0570e6815ffcee25d284e01aa8', 0.1428479759154895)
('838', 'd9bb27b112778e2cfefa234a529ef0bfec055501', 0.14275838985473757)
('192', 'a71e23a635292629f9d87e35f50fd21889dd450e', 0.14251552472486737)
('838', '0c8be1ef079b0ab961d46bbe7ba9136124e882a2', 0.14171690236405454)
('260', '6487bc9efac993503c0e8e291e622eeb77195664', 0.14161044378977802)
('677', '6676fd789c9095d934e42552d7b341be04114de5', 0.14158087797123953)
('782', 'd23ac3731959ae84adb2333733abaef4f23a0312', 0.14143540583284278)
('850', 'f4563e07cfa9396658791af9e087f31c5ec0fe38', 0.14123796429792312)
('163', '849e40a0fe9a9c4aed29a44275a988b4015c87da', 0.14107731213189625)
('180', '29b0c30b4e6d3784527a3eab1406e06c8d372e3c', 0.14101930801865362)
('291', '29b0c30b4e6d3784527a3eab1406e06c8d372e3c', 0.14095077584962848)
('578', 'b6367c83304e409a23edc64967585f4f03c4d89b', 0.14036415784213635)
('388', '336f8e9bd72bdca97be5cdd10015e51b6c3437c4', 0.1399211009795844)
('388', '5ee93b1c77848c2e35411ea8d363294b665f4962', 0.13975381359431324)
('670', '33e201df962a15263cae4dc7aa58841bda4a1abd', 0.13926446099507656)
('592', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.138488511149667)
('730', 'cf8ec02d19f69288d14828b269082bc87ee50731', 0.13810131343185944)
('388', 'c1356dcd9112bbd3183800cef6ac558480da8afd', 0.13773515621725918)
('49', 'c473885ad87c5ab16d5c0a12b291c41e31944b80', 0.13760592526601884)
('835', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.13747996603226217)
('639', '1048f5df145da9ee46c568efc8e59ec57cba9905', 0.13705415112684918)
('670', '3e446b0f2bc820903a55b3524ea551f1aeab32a2', 0.13693418780117797)
('717', 'aaa2484bd2c37e6407c32015e393f3f69416172a', 0.1369054016882329)
('465', 'e92e7e980201f096584f790e8472cf69a0eb391b', 0.13675312156410926)
('781', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.13671375860738777)
('25', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.13668627125895483)
('219', '039edba7a157a2fc15bab232de2e3e84eead8b10', 0.13668263832101124)
('729', '6747f3a416d0a021513fdca8e0e59d30414b3d59', 0.1366286559636701)
('219', '74ebaa6aac06585fc8865f2cf624fde04fd9231f', 0.1366119459717009)
('57', 'f54046168723638d7887d0a79153782e1a0717a6', 0.13637221089118107)
('489', '6645dbd87063e7cb8086fa0ec7294e6fb19e20fb', 0.13612348478202446)
('463', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.13600452473089497)
('714', 'f5bb6a60caa6b036815ac72037dfe05ced00e8be', 0.13589473317196013)
('489', 'd056999d873659901a1eec6647ebe0fa415a9274', 0.13586579490088813)
('670', '3533fc7b1a9344b5e0ac59281bf0b14e6131cca1', 0.13542164574691973)
('806', '3b4c13dacf4750bc5459dc3acfe31b42c9214ee1', 0.1354011117488923)
('523', 'f54046168723638d7887d0a79153782e1a0717a6', 0.13535586242528289)
('717', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.1351687810244153)
('582', 'd1932884ee19a5ec819788e5f33b4c5f38b0dd37', 0.13490064996893839)
('523', 'c473885ad87c5ab16d5c0a12b291c41e31944b80', 0.13396827633639055)
('495', 'a86f52c54d079b97685148fc215993fdd6e1d956', 0.13379227098697866)
('188', 'ab74db9a1c27fe29de9c05280d27979af605c29a', 0.13379214225592376)
('644', 'ad9996af3b593e0570e6815ffcee25d284e01aa8', 0.1337383141686207)
('536', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.13371270682777922)
('450', '74ebaa6aac06585fc8865f2cf624fde04fd9231f', 0.1335795608996605)
('158', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.1333630356034225)
('152', '9c2e95f66bf2a56327e0e4b382795a586766c173', 0.13294314590419173)
('38', 'cf8ec02d19f69288d14828b269082bc87ee50731', 0.1329036275097109)
('465', '4d8c95a160faa82f05df887e8960d6831ef4b52a', 0.13251559895985549)
('757', 'bb903d36134d2880b670d81f7713227557ce9e54', 0.13247513071634592)
('620', 'b6367c83304e409a23edc64967585f4f03c4d89b', 0.13245746567692435)
('388', 'd48defead77be39250373d03933525ba95899e6a', 0.13222352661528858)
('333', '61b47f6082bc0db38a33cb29c78cc66120cbdb3f', 0.1320430099414178)
('614', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.1319856910217928)
('620', '34efb8786998ad1ce2ced58bd69b1cecd2889836', 0.13193290516365544)
('166', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.1311918063320569)
('797', '74ebaa6aac06585fc8865f2cf624fde04fd9231f', 0.13110990493741148)
('592', '89572d0096ad852c6196f04521fcf14d0ba93a20', 0.13069438599700195)
('632', '0bfc0e16e72303cf2d8550582240345bde436f34', 0.13050571490335836)
('219', '6747f3a416d0a021513fdca8e0e59d30414b3d59', 0.13048399770741648)
('388', '916f4576a3e9ca9a19fc049de001dd1d3f497cd8', 0.1303890297693301)
('388', 'e06ac6779b32f55c4e88cdfba29ac22144aa7258', 0.13038407909577138)
('463', 'bb903d36134d2880b670d81f7713227557ce9e54', 0.13025428089926863)
('747', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.13023818378478427)
('673', '0bfc0e16e72303cf2d8550582240345bde436f34', 0.13015403009956444)
('536', '5397a587bdc3553547e9bd1ec134731c807d20e2', 0.12968497637471785)
('192', '258c36ae087c1615485201c98ef760f881be1b05', 0.12962637929301105)
('582', '6676fd789c9095d934e42552d7b341be04114de5', 0.129611549599733)
('489', '8fdf1f918e8e89d91fd1f372e00b055336875b7b', 0.12948765533465373)
('465', '00fb00b094474de98ffcfe7cdb3d4b2682389676', 0.12938088008577583)
('670', '1048f5df145da9ee46c568efc8e59ec57cba9905', 0.12918761187408498)
('170', '039edba7a157a2fc15bab232de2e3e84eead8b10', 0.12911548732032135)
('733', 'bf8ca13d9ff2c4b277614c2a42bbe227d36dffa4', 0.12909495373063506)
('730', '8341165b46f72a83d675fac2dd1372c21dac568d', 0.12899029546514398)
('346', 'bf8ca13d9ff2c4b277614c2a42bbe227d36dffa4', 0.1289722812878773)
('424', '336f8e9bd72bdca97be5cdd10015e51b6c3437c4', 0.12848156625558033)
('463', '807c4e08c525c32025026cd829cd1f954fdb21f6', 0.12840142252951536)
('714', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.1283691845919627)
('783', 'd48defead77be39250373d03933525ba95899e6a', 0.12836500420427913)
('424', 'b4b8e06909f76b8d29438375c59ddbcac640db01', 0.12832947561208694)
('463', '33e201df962a15263cae4dc7aa58841bda4a1abd', 0.12809453473705723)
('424', '5ee93b1c77848c2e35411ea8d363294b665f4962', 0.12806938312412808)
('49', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.12805752529542688)
('620', '072c177008dc74ddcfab55f7a6d441a5b7d5aa5a', 0.1279486186650645)
('717', 'e06ac6779b32f55c4e88cdfba29ac22144aa7258', 0.1278511552500774)
('424', 'c72700c506d72a595a95091ca4d47c485ee883bb', 0.1276535161218547)
('437', 'a86f52c54d079b97685148fc215993fdd6e1d956', 0.1276202995502354)
('489', 'cf89c4f561c87a9e8dc9b37f8dab259ec77fc372', 0.12759378335034915)
('639', '3533fc7b1a9344b5e0ac59281bf0b14e6131cca1', 0.1275473626582793)
('28', 'cf1ede6a7257428f41712c23b8d913ad6914b21d', 0.1272286542764574)
('582', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.12718899974783127)
('424', 'c2f906ae6af9f03a7c173701e634f98422be7e0a', 0.1268217629408167)
('388', '3533fc7b1a9344b5e0ac59281bf0b14e6131cca1', 0.12660514692469838)
('219', '2f6069b1e962f26bacf3e16f2cf66815f256451c', 0.12624963539259446)
('180', 'c20c175b1c1da52a8b1f72b7fae380e22af266b8', 0.12624419130217973)
('424', 'c1356dcd9112bbd3183800cef6ac558480da8afd', 0.1262040047931088)
('152', '1048f5df145da9ee46c568efc8e59ec57cba9905', 0.12584530576970115)
('424', 'fcf6a8fe4ea4f3604644aba9c63914a052c5315c', 0.125805382559271)
('152', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.12566508651341213)
('794', '08eda7d93f75340719fd56f136788d996980f2b5', 0.12545445339529993)
('152', '00bffd54bce6c706e0a976c70e4fc0a7d4d5291b', 0.1253579818244713)
('668', 'f4563e07cfa9396658791af9e087f31c5ec0fe38', 0.1250309576875147)
('664', 'bb903d36134d2880b670d81f7713227557ce9e54', 0.12464871286359423)
('523', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.12458297382413888)
('633', '74ebaa6aac06585fc8865f2cf624fde04fd9231f', 0.12457713698549645)
('526', '3533fc7b1a9344b5e0ac59281bf0b14e6131cca1', 0.12451622774008778)
('670', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.12385947202793741)
('38', '336f8e9bd72bdca97be5cdd10015e51b6c3437c4', 0.12369519204740319)
('639', '6825fba1012b81dd421868b98f9d6a48f84c50c1', 0.12364038238485905)
('38', 'b4b8e06909f76b8d29438375c59ddbcac640db01', 0.1235455789089986)
('388', 'bf8ca13d9ff2c4b277614c2a42bbe227d36dffa4', 0.12354066843440346)
('259', 'f6d48d4b844a088cad18ec2942549d4fbf4c5b7a', 0.12324863056544423)
('38', '5ee93b1c77848c2e35411ea8d363294b665f4962', 0.12323152213418294)
('192', 'bf8ca13d9ff2c4b277614c2a42bbe227d36dffa4', 0.12302853973521954)
('644', '131968c2794cc103e7fac24ffd0a82cbddd54641', 0.12291300457725612)
('703', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.12290864091171504)
('38', 'c72700c506d72a595a95091ca4d47c485ee883bb', 0.12287476394995415)
('664', '527fb6f11bd7bc535682ef96087fd3c8ee95b966', 0.12260063082637285)
('544', 'cf8ec02d19f69288d14828b269082bc87ee50731', 0.12256864116322146)
('526', '1048f5df145da9ee46c568efc8e59ec57cba9905', 0.12237239307746958)
('729', 'cd17f62c886cd76a35f38138c31890df80698168', 0.12235481019642276)
('38', 'c2f906ae6af9f03a7c173701e634f98422be7e0a', 0.12212229748257736)
('757', '039edba7a157a2fc15bab232de2e3e84eead8b10', 0.12202807992203712)
('465', '6891e5011099516aeccc6b3ea8f9bc956086e0eb', 0.12202503512166092)
('592', '5397a587bdc3553547e9bd1ec134731c807d20e2', 0.12199647864445945)
('219', 'c2f906ae6af9f03a7c173701e634f98422be7e0a', 0.12186576308520392)
('388', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.12173207013563396)
('192', '00bffd54bce6c706e0a976c70e4fc0a7d4d5291b', 0.12155129626860815)
('38', 'c1356dcd9112bbd3183800cef6ac558480da8afd', 0.12148934346790329)
('632', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.1212997620213089)
('670', 'a86f52c54d079b97685148fc215993fdd6e1d956', 0.12129672772555275)
('38', '2f6069b1e962f26bacf3e16f2cf66815f256451c', 0.12098029343502288)
('388', 'f4563e07cfa9396658791af9e087f31c5ec0fe38', 0.1207489559439829)
('38', 'fcf6a8fe4ea4f3604644aba9c63914a052c5315c', 0.1207257107711051)
('697', '6c8dc0e4fe5b93ba777b1decb5096a4e7639c3ea', 0.12047556747934347)
('781', 'a86f52c54d079b97685148fc215993fdd6e1d956', 0.12031783416591657)
('688', 'e1217d20bc010b5d4a935b3323b287d3e1932710', 0.12026233039185585)
('843', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11991849127807142)
('714', '1048f5df145da9ee46c568efc8e59ec57cba9905', 0.11947895779043721)
('25', '4f236e1fe342b4fe469bbc1ff9ff83771f122598', 0.11945355779743307)
('714', '3533fc7b1a9344b5e0ac59281bf0b14e6131cca1', 0.11930304017521022)
('697', 'f35223312b74743886436770f5172cb25e4e0974', 0.11906346487958518)
('501', 'c473885ad87c5ab16d5c0a12b291c41e31944b80', 0.11902554831760603)
('697', 'a344ff0e1c29b1710034cf7a6a1d41450be775ee', 0.11899573727782303)
('697', '1fd50e66ed3388fb44151983760bc146af993824', 0.1189859437664992)
('697', '244dfa6252961646a3b3efab52e8f8d85b8ab465', 0.11886558482543269)
('676', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11871238373866955)
('697', '6d6b7bd6cfc674849a590e78cac21c1a0cc74d6a', 0.11868090964469383)
('639', '4d8c95a160faa82f05df887e8960d6831ef4b52a', 0.11865443155544209)
('169', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11865175225304937)
('262', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11863665896118902)
('256', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.1186181400946545)
('152', '258c36ae087c1615485201c98ef760f881be1b05', 0.118583214788751)
('170', '8b27eb81ddceb36ed2e3a71fbbb58f4030a42265', 0.1185599786811271)
('463', '2735cf79fbac8b7f09f0e969f095e2479f8be01a', 0.11849754648802802)
('536', 'd23ac3731959ae84adb2333733abaef4f23a0312', 0.11845614021061489)
('561', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11827238802845631)
('25', '6bad467bba438c025bca17a74fe9e9ec6fcdac94', 0.11823629320907898)
('529', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11807394947108589)
('688', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.1180426089112162)
('450', '8f1d7662e3d79c11a96db74c46d57072530600a7', 0.11799541837842525)
('717', '8f1d7662e3d79c11a96db74c46d57072530600a7', 0.11789212153098687)
('544', '6825fba1012b81dd421868b98f9d6a48f84c50c1', 0.11778791685772123)
('38', '5397a587bdc3553547e9bd1ec134731c807d20e2', 0.11761563034988645)
('441', '8b27eb81ddceb36ed2e3a71fbbb58f4030a42265', 0.11756704735111417)
('424', '018c8de5b275732598f7709693787fdd313392e0', 0.11751776736006032)
('526', 'd20017c43ddb1bb715d61f1489b669dec6be21cd', 0.11723319216791712)
('623', '7eabe1789c2605692e300c231c411d9ed02eaa18', 0.11719988789698862)
('424', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.1171117759879658)
('658', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.11705147537118576)
('697', 'e953cd99c79adbfebb883728d61f582e4c1fedb2', 0.11683887426734361)
('658', 'f21914fff7f7f7023c81ffc36e0612d1b6dbdd1e', 0.11680429478195441)
('644', '4acfbcefbbb54282e2a7f97014057c35ed55a49c', 0.11661294101808929)
('697', 'e59c46dd3683a893187a6a5a5d6de60a9cefbec3', 0.11644322843549061)
('850', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.11612302974587975)
('697', 'cd17f62c886cd76a35f38138c31890df80698168', 0.11606369252103903)
('623', 'cd76f2a01a3c9a8b2c3eed5babddf5d014ec202c', 0.11598741167918676)
('697', 'd80c957284a4c2930240cfecc13f2619781d4d07', 0.11598319615658663)
('658', '6d63a8bbf24437969f5bb85acb05988ec8626e2b', 0.11594224145361026)
('788', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11585739558667724)
('149', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11578639691624944)
('219', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.11575974640621806)
('623', 'd23ac3731959ae84adb2333733abaef4f23a0312', 0.11572889953148499)
('806', '2f6069b1e962f26bacf3e16f2cf66815f256451c', 0.11562670062582948)
('590', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.11555572883942901)
('830', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.1154581164858972)
('530', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11545021652221342)
('769', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11545016359078156)
('731', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11543156069823059)
('215', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11543056668158944)
('560', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11542795684754983)
('784', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11542552992765123)
('684', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11542485368820693)
('290', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11542310712104276)
('47', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.115422252247632)
('705', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.1154145723615688)
('194', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11538556354524365)
('261', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11537925544619146)
('623', '0c8be1ef079b0ab961d46bbe7ba9136124e882a2', 0.11537830359933585)
('213', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11536602089055081)
('183', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11536569132105128)
('227', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11536553812147046)
('807', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11535853683370782)
('225', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11535820204114072)
('644', 'a86f52c54d079b97685148fc215993fdd6e1d956', 0.11532371851809785)
('189', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.1152385865967957)
('564', 'd9bb27b112778e2cfefa234a529ef0bfec055501', 0.1152216802957872)
('532', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11516852805810839)
('559', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11516216191882668)
('794', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11513657567501231)
('330', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11511963522073144)
('783', '3a174c64ee64d397f3f2355a486b49e7cf3358c1', 0.11509368423824015)
('717', 'f54046168723638d7887d0a79153782e1a0717a6', 0.11506344597836701)
('806', 'ad9996af3b593e0570e6815ffcee25d284e01aa8', 0.11504708304482578)
('465', '807c4e08c525c32025026cd829cd1f954fdb21f6', 0.11503121268163834)
('279', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.1149531918281016)
('708', 'ba302cd81b1328df91ea526f5c002e066bea1df3', 0.11495263301373333)
('236', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11487017258788208)
('209', '5397a587bdc3553547e9bd1ec134731c807d20e2', 0.11481744868456845)
('38', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.11480255860802056)
('639', 'cf1ede6a7257428f41712c23b8d913ad6914b21d', 0.11473957227885884)
('489', 'bea7ba92f374caefa4c65136488aac6bc50a4142', 0.11467244940474153)
('408', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.11455812355028393)
('812', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11455334673919437)
('152', 'a73f47a1cbd3a2e072c46f283ca08f3c4c54fdf0', 0.11427855744613588)
('336', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11392840044383783)
('677', '89572d0096ad852c6196f04521fcf14d0ba93a20', 0.1137529259086468)
('670', 'c473885ad87c5ab16d5c0a12b291c41e31944b80', 0.11355606592154595)
('431', '2dd75fbec40e062c2f242c232a17cb30d5253a4c', 0.11355544953842704)
('435', '6825fba1012b81dd421868b98f9d6a48f84c50c1', 0.1132718274301403)
('38', '018c8de5b275732598f7709693787fdd313392e0', 0.11310432224268044)
('489', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.11306816484995962)
('27', '74ebaa6aac06585fc8865f2cf624fde04fd9231f', 0.11303269082931212)
('677', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11299938918905644)
('592', 'a86f52c54d079b97685148fc215993fdd6e1d956', 0.11288477208442589)
('192', 'b98b053447dcadfd025ab662052b38deddce8daf', 0.11279087948526359)
('38', '9f831b7c7c254d395ea71c00318811cb82ffa468', 0.11267592026037879)
('708', 'ea01c329a47979ba305c57642562eb5f0d993a15', 0.11262115510883858)
('727', '00bffd54bce6c706e0a976c70e4fc0a7d4d5291b', 0.11261707445547943)
('797', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.11250418365456154)
('623', '8b27eb81ddceb36ed2e3a71fbbb58f4030a42265', 0.11245541755295561)
('489', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11226306355254005)
('783', 'f6d48d4b844a088cad18ec2942549d4fbf4c5b7a', 0.11221829212216917)
('260', '529f3990a62d1ff5be8188176838b7f2de9207f2', 0.11204444775828838)
('592', 'f6cb0e014d5eab9e48d4b589ee6c56d34bfbe764', 0.11202171272399906)
('665', '82910828b274a16d7798bfb025cff291cdb2bf1e', 0.11196460739753307)
('683', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11190677343642089)
('158', '3533fc7b1a9344b5e0ac59281bf0b14e6131cca1', 0.11181885756240098)
('717', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.11174558810087244)
('697', 'da73ed7dafeaeb5b29902253f43255637f49d9e3', 0.11171632779695664)
('592', '25b898397b3f59b2b6f72c1e4c46e81a4024ab3d', 0.1112021371212425)
('305', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11113624413849199)
('788', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.11112220023664615)
('25', '74ebaa6aac06585fc8865f2cf624fde04fd9231f', 0.11107290661063972)
('279', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.11105121933760684)
('315', '4acfbcefbbb54282e2a7f97014057c35ed55a49c', 0.11103035778284116)
('804', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.11093402031753333)
('804', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11092715492147516)
('57', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11085836109729584)
('259', '849e40a0fe9a9c4aed29a44275a988b4015c87da', 0.11058870071188683)
('388', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11052090094392117)
('261', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.11043572653425157)
('644', 'd23ac3731959ae84adb2333733abaef4f23a0312', 0.11037652297490136)
('564', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11034120686353256)
('315', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11034067886706371)
('769', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.11030679225102122)
('356', 'a1e727648c19f475788d6bcb62d3b7785e0f66ff', 0.11026433538979935)
('823', 'da73ed7dafeaeb5b29902253f43255637f49d9e3', 0.11008305463045241)
('797', '61b47f6082bc0db38a33cb29c78cc66120cbdb3f', 0.11002873277087803)
('315', 'a86f52c54d079b97685148fc215993fdd6e1d956', 0.10998544100480294)
('835', '0bfc0e16e72303cf2d8550582240345bde436f34', 0.10995507974400828)
('727', 'a71e23a635292629f9d87e35f50fd21889dd450e', 0.10992534837981924)
('336', '2da7633cf206120d5b20f41c2d2ccc3848f565ef', 0.1099155487447599)
('305', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.10989353277680562)
('194', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.10961219355423722)
('213', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.10960568079050187)
('705', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.10948727229022445)
('559', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.10947611296631837)
('415', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.10941745807428177)
('189', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.10936376031244016)
('530', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.10910225326303927)
('663', '0bfc0e16e72303cf2d8550582240345bde436f34', 0.10908326196823503)
('424', 'cd17f62c886cd76a35f38138c31890df80698168', 0.10905900227754475)
('424', '3533fc7b1a9344b5e0ac59281bf0b14e6131cca1', 0.10905838079849726)
('603', 'a797c46f7685b0d6a6426f8e0b284400d7ca153b', 0.10902512749733258)
('532', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.10898245090388567)
('262', '14a6d9005476cc638116f0ef369bbda15459ff9e', 0.10895096003232979)
